16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,16384,17324,18668,19632,20432,21058,21610,22128,22632,23108,23572,24014,24446,24858,25262,25664,26064,26469,26877,27288,27700,28118,28538,28969,29405,29866,30338,30832,31336,31877,32433,238,818,1440,2080,2742,3414,4103,4799,5528,6272,7033,7801,8435,9000,9358,9624,9855,10076,10312,10596,11147,11803,12358,13004,14190,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910,15910
19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,20687,21304,21888,22414,22914,23380,23832,24276,24716,25128,25528,25933,26341,26744,27144,27558,27978,28361,28729,29195,29703,30147,30563,31102,31694,32326,69,665,1273,1926,2598,3292,3996,4740,5500,6282,7074,7872,8672,9197,9605,9887,10108,10316,10528,10768,11024,11392,11904,13488,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243,14243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
